No.  Input_img    Ref_img    IdentityIssame     Expression_actual    Expression_require    Expression_ref    ExpressionIsrequire
511  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  True  6  7  0  False
512  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  True  0  7  0  False
513  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000012.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  True  6  7  0  False
514  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000007.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  True  3  7  0  False
515  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  True  3  7  0  False
516  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  True  3  7  0  False
517  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  True  0  7  0  False
518  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000011.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  True  6  7  0  False
519  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  0  5  0  False
520  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  6  5  0  False
521  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  7  5  0  False
522  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  3  5  0  False
523  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  3  5  0  False
524  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000011.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  6  5  0  False
525  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  7  5  0  False
526  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  7  5  0  False
527  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000012.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  6  5  0  False
528  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000007.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  3  5  0  False
529  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  0  5  0  False
530  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  0  5  0  False
531  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000012.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  6  7  0  False
532  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  0  7  0  False
533  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  3  7  0  False
534  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  0  7  0  False
535  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000011.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  6  7  0  False
536  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  0  7  0  False
537  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  3  7  0  False
538  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000007.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  3  7  0  False
539  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  True  6  7  0  False
540  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  True  0  5  0  False
541  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  True  5  7  0  False
542  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  True  5  7  0  False
543  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  True  0  7  0  False
544  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000019.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  True  5  7  0  False
545  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  1  5  0  False
546  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  7  5  0  False
547  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  3  5  0  False
548  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  3  5  0  False
549  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  7  5  0  False
550  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  0  5  0  False
551  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  0  5  0  False
552  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  3  5  0  False
553  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  0  5  0  False
554  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  1  5  0  False
555  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  1  5  0  False
556  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000014.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  7  5  0  False
557  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  3  7  0  False
558  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  1  7  0  False
559  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  0  7  0  False
560  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  1  7  0  False
561  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  0  7  0  False
562  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  3  7  0  False
563  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  3  7  0  False
564  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  1  7  0  False
565  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  True  0  7  0  False
566  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  3  5  0  False
567  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  7  5  0  False
568  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  0  5  0  False
569  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  0  5  0  False
570  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  1  5  0  False
571  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  3  5  0  False
572  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  0  5  0  False
573  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  1  5  0  False
574  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  1  5  0  False
575  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  7  5  0  False
576  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  3  5  0  False
577  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000014.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  7  5  0  False
578  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  0  7  0  False
579  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  0  7  0  False
580  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  0  7  0  False
581  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  1  7  0  False
582  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  3  7  0  False
583  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  1  7  0  False
584  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  3  7  0  False
585  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  3  7  0  False
586  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  True  1  7  0  False
587  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000014.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  7  5  0  False
588  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  3  5  0  False
589  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  0  5  0  False
590  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  0  5  0  False
591  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  1  5  0  False
592  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  7  5  0  False
593  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  0  5  0  False
594  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  1  5  0  False
595  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  7  5  0  False
596  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  1  5  0  False
597  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  3  5  0  False
598  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  3  5  0  False
599  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  1  7  0  False
600  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  1  7  0  False
601  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  0  7  0  False
602  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  0  7  0  False
603  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  1  7  0  False
604  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  0  7  0  False
605  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  3  7  0  False
606  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  3  7  0  False
607  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  True  3  7  0  False
608  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/002/S089_002_00000019.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
609  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/005/S087_005_00000012.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
610  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000019.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
611  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/002/S086_002_00000014.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
612  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/002/S089_002_00000021.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
613  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/002/S086_002_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
614  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
615  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/005/S087_005_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
616  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/002/S086_002_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
617  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
618  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/005/S087_005_00000011.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
619  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/002/S089_002_00000020.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  5  5  0  True
620  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/001/S084_001_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
621  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
622  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/001/S088_001_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
623  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/001/S087_001_00000011.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
624  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000014.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
625  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/001/S087_001_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
626  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
627  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/001/S088_001_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
628  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/001/S084_001_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
629  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
630  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/001/S081_001_00000019.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
631  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/001/S088_001_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
632  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/001/S086_001_00000019.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
633  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/001/S081_001_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
634  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/001/S089_001_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
635  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/001/S089_001_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
636  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/001/S086_001_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
637  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/001/S087_001_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
638  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/001/S089_001_00000014.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
639  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/001/S081_001_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
640  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/001/S086_001_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
641  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
642  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/001/S084_001_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
643  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  7  7  0  True
644  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/002/S086_002_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/004/S085_004_00000001.png  False  5  5  0  True
